id,label,timeset,weight<total_link_strength>,score<citations>,score<pub._year>,weight<links>,weight<citations>,cluster,description,url
1698,ceulemans (2007),,97,11,2007,74,11,1,"<table><tr><td>Authors:</td><td>ceulemans, r; cockx, l; deckmyn, g; garcia-quijano, jf; holden, nm; muys, b; peters, j; rosanov, a; van orshoven, j; van wyk, g; ward, sm</td></tr><tr><td>Title:</td><td>carbon sequestration and environmental effects of afforestation with pinus radiata d. don in the western cape, south africa</td></tr><tr><td>Source:</td><td>climatic change, 83(3), 323-355</td></tr><tr><td>Year:</td><td>2007</td></tr></table>",http://dx.doi.org/10.1007/s10584-006-9204-5
1700,chen (2007),,596,92,2007,347,92,2,"<table><tr><td>Authors:</td><td>chen, ld; fu, bj; gong, j; gui, ld; huang, yl; huang, zl</td></tr><tr><td>Title:</td><td>effect of land use conversion on soil organic carbon sequestration in the loess hilly area, loess plateau of china</td></tr><tr><td>Source:</td><td>ecological research, 22(4), 641-648</td></tr><tr><td>Year:</td><td>2007</td></tr></table>",http://dx.doi.org/10.1007/s11284-006-0065-1
1702,ardo (2007),,534,35,2007,297,35,2,"<table><tr><td>Authors:</td><td>ardo, j; ball, as; farage, pk; olsson, l; pretty, jn; rienzi, ea</td></tr><tr><td>Title:</td><td>the potential for soil carbon sequestration in three tropical dryland farming systems of africa and latin america: a modelling approach</td></tr><tr><td>Source:</td><td>soil & tillage research, 94(2), 457-472</td></tr><tr><td>Year:</td><td>2007</td></tr></table>",http://dx.doi.org/10.1016/j.still.2006.09.006
1703,adams (2007),,176,11,2007,102,11,1,"<table><tr><td>Authors:</td><td>adams, dm; im, eh; latta, gs</td></tr><tr><td>Title:</td><td>potential impacts of carbon taxes on carbon flux in western oregon private forests</td></tr><tr><td>Source:</td><td>forest policy and economics, 9(8), 1006-1017</td></tr><tr><td>Year:</td><td>2007</td></tr></table>",http://dx.doi.org/10.1016/j.forpol.2006.09.006
1704,galvez (2007),,54,88,2007,15,88,3,"<table><tr><td>Authors:</td><td>galvez, me; nikulshina, v; steinfeld, a</td></tr><tr><td>Title:</td><td>kinetic analysis of the carbonation reactions for the capture of co2 from air via the ca(oh)(2)-caco3-cao solar thermochemical cycle</td></tr><tr><td>Source:</td><td>chemical engineering journal, 129(1-3), 75-83</td></tr><tr><td>Year:</td><td>2007</td></tr></table>",http://dx.doi.org/10.1016/j.cej.2006.11.003
1705,doraiswamy (2007),,62,16,2007,51,16,2,"<table><tr><td>Authors:</td><td>doraiswamy, pc; doumbia, m; franzluebbers, aj; hunt, er; mccarty, gw; yost, rs</td></tr><tr><td>Title:</td><td>modeling soil carbon sequestration in agricultural lands of mali</td></tr><tr><td>Source:</td><td>agricultural systems, 94(1), 63-74</td></tr><tr><td>Year:</td><td>2007</td></tr></table>",http://dx.doi.org/10.1016/j.agsy.2005.09.011
1706,cao (2007),,656,57,2007,314,57,2,"<table><tr><td>Authors:</td><td>cao, mk; liu, jy; tao, b; yan, hm</td></tr><tr><td>Title:</td><td>potential and sustainability for carbon sequestration with improved soil management in agricultural soils of china</td></tr><tr><td>Source:</td><td>agriculture ecosystems & environment, 121(4), 325-335</td></tr><tr><td>Year:</td><td>2007</td></tr></table>",http://dx.doi.org/10.1016/j.agee.2006.11.008
1709,marin-spiotta (2007),,127,72,2007,78,72,1,"<table><tr><td>Authors:</td><td>marin-spiotta, e; ostertag, r; silver, wl</td></tr><tr><td>Title:</td><td>long-term patterns in tropical reforestation: plant community composition and aboveground biomass accumulation</td></tr><tr><td>Source:</td><td>ecological applications, 17(3), 828-839</td></tr><tr><td>Year:</td><td>2007</td></tr></table>",http://dx.doi.org/10.1890/06-1268
1710,barrett (2007),,54,57,2007,50,57,2,"<table><tr><td>Authors:</td><td>barrett, dj; beck, ac; harper, rj; hill, mj; mann, ss; mitchell, cd; ritson, p; smettem, krj</td></tr><tr><td>Title:</td><td>the potential of greenhouse sinks to underwrite improved land management</td></tr><tr><td>Source:</td><td>ecological engineering, 29(4), 329-341</td></tr><tr><td>Year:</td><td>2007</td></tr></table>",http://dx.doi.org/10.1016/j.ecoleng.2006.09.025
1711,ayres (2007),,4,58,2007,4,58,3,"<table><tr><td>Authors:</td><td>ayres, ru; casten, t; turton, h</td></tr><tr><td>Title:</td><td>energy efficiency, sustainability and economic growth</td></tr><tr><td>Source:</td><td>energy, 32(5), 634-648</td></tr><tr><td>Year:</td><td>2007</td></tr></table>",http://dx.doi.org/10.1016/j.energy.2006.06.005
1713,betts (2007),,156,166,2007,109,166,1,"<table><tr><td>Authors:</td><td>betts, ra; falloon, pd; goldewijk, kk; ramankutty, n</td></tr><tr><td>Title:</td><td>biogeophysical effects of land use on climate: model simulations of radiative forcing and large-scale temperature change</td></tr><tr><td>Source:</td><td>agricultural and forest meteorology, 142(2-4), 216-233</td></tr><tr><td>Year:</td><td>2007</td></tr></table>",http://dx.doi.org/10.1016/j.agrformet.2006.08.021
1714,assmy (2007),,20,20,2007,13,20,5,"<table><tr><td>Authors:</td><td>assmy, p; croot, pl; jansen, s; passow, u; strass, vh</td></tr><tr><td>Title:</td><td>surface active substances in the upper water column during a southern ocean iron fertilization experiment (eifex)</td></tr><tr><td>Source:</td><td>geophysical research letters, 34(3)</td></tr><tr><td>Year:</td><td>2007</td></tr></table>",http://dx.doi.org/10.1029/2006gl028080
1715,han (2007),,224,6,2007,142,6,2,"<table><tr><td>Authors:</td><td>han, fxx; lindner, js; wang, cj</td></tr><tr><td>Title:</td><td>making carbon sequestration a paying proposition</td></tr><tr><td>Source:</td><td>naturwissenschaften, 94(3), 170-182</td></tr><tr><td>Year:</td><td>2007</td></tr></table>",http://dx.doi.org/10.1007/s00114-006-0170-6
1716,bado (2007),,261,17,2007,204,17,2,"<table><tr><td>Authors:</td><td>bado, vb; bationo, a; bostick, wm; hoogenboom, g; jones, jw; soler, ct</td></tr><tr><td>Title:</td><td>soil carbon dynamics and crop residue yields of cropping systems in the northern guinea savanna of burkina faso</td></tr><tr><td>Source:</td><td>soil & tillage research, 93(1), 138-151</td></tr><tr><td>Year:</td><td>2007</td></tr></table>",http://dx.doi.org/10.1016/j.still.2006.03.020
1717,bandyopadhyay (2007),,221,53,2007,176,53,2,"<table><tr><td>Authors:</td><td>bandyopadhyay, pk; chaudhury, j; gangopadhyay, a; hazra, gc; kundu, s; majumder, b; mandal, b; mishra, ak; saha, mn; samantaray, rn</td></tr><tr><td>Title:</td><td>the potential of cropping systems and soil amendments for carbon sequestration in soils under long-term experiments in subtropical india</td></tr><tr><td>Source:</td><td>global change biology, 13(2), 357-369</td></tr><tr><td>Year:</td><td>2007</td></tr></table>",http://dx.doi.org/10.1111/j.1365-2486.2006.01309.x
1718,baritz (2007),,1228,468,2007,468,468,1,"<table><tr><td>Authors:</td><td>baritz, r; bauwens, b; byrne, ka; hagedorn, f; jandl, r; johnson, dw; lindner, m; minkkinen, k; vesterdal, l</td></tr><tr><td>Title:</td><td>how strongly can forest management influence soil carbon sequestration?</td></tr><tr><td>Source:</td><td>geoderma, 137(3-4), 253-268</td></tr><tr><td>Year:</td><td>2007</td></tr></table>",http://dx.doi.org/10.1016/j.geoderma.2006.09.003
1719,fladeland (2007),,179,20,2007,148,20,1,"<table><tr><td>Authors:</td><td>fladeland, m; genovese, v; gross, p; hiatt, s; klooster, s; potter, c</td></tr><tr><td>Title:</td><td>satellite-derived estimates of potential carbon sequestration through afforestation of agricultural lands in the united states</td></tr><tr><td>Source:</td><td>climatic change, 80(3-4), 323-336</td></tr><tr><td>Year:</td><td>2007</td></tr></table>",http://dx.doi.org/10.1007/s10584-006-9109-3
1720,benitez (2007),,152,52,2007,102,52,1,"<table><tr><td>Authors:</td><td>benitez, pc; mccallum, i; obersteiner, m; yamagata, y</td></tr><tr><td>Title:</td><td>global potential for carbon sequestration: geographical distribution, country risk and policy implications</td></tr><tr><td>Source:</td><td>ecological economics, 60(3), 572-583</td></tr><tr><td>Year:</td><td>2007</td></tr></table>",http://dx.doi.org/10.1016/j.ecolecon.2005.12.015
1721,bliss (2006),,152,318,2006,119,318,1,"<table><tr><td>Authors:</td><td>bliss, nb; bridgham, sd; keller, jk; megonigal, jp; trettin, c</td></tr><tr><td>Title:</td><td>the carbon balance of north american wetlands</td></tr><tr><td>Source:</td><td>wetlands, 26(4), 889-916</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1672/0277-5212(2006)26[889:tcbona]2.0.co;2
1729,ianson (2006),,109,17,2006,59,17,5,"<table><tr><td>Authors:</td><td>ianson, dc; nojiri, y; timothy, da; whitney, fa; wong, cs</td></tr><tr><td>Title:</td><td>the effects of patch expansion on budgets of c, n and si for the subarctic ecosystem response to iron enrichment study (series)</td></tr><tr><td>Source:</td><td>deep-sea research part ii-topical studies in oceanography, 53(20-22), 2034-2052</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1016/j.dsr2.2006.05.042
1731,kleja (2006),,604,59,2006,309,59,1,"<table><tr><td>Authors:</td><td>kleja, db; lemma, b; nilsson, i; olsson, m</td></tr><tr><td>Title:</td><td>soil carbon sequestration under different exotic tree species in the southwestern highlands of ethiopia</td></tr><tr><td>Source:</td><td>geoderma, 136(3-4), 886-898</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1016/j.geoderma.2006.06.008
1732,donovan (2007),,653,3,2007,426,3,2,"<table><tr><td>Authors:</td><td>donovan, pf; galang, js; galbraith, jm; prisley, sp; zipper, ce</td></tr><tr><td>Title:</td><td>evaluating terrestrial carbon sequestration options for virginia</td></tr><tr><td>Source:</td><td>environmental management, 39(2), 139-150</td></tr><tr><td>Year:</td><td>2007</td></tr></table>",http://dx.doi.org/10.1007/s00267-005-0368-y
1733,lee (2007),,74,16,2007,68,16,1,"<table><tr><td>Authors:</td><td>lee, kh; miah, md; shin, my</td></tr><tr><td>Title:</td><td>potential contribution of the forestry sector in bangladesh to carbon sequestration</td></tr><tr><td>Source:</td><td>journal of environmental management, 82(2), 260-276</td></tr><tr><td>Year:</td><td>2007</td></tr></table>",http://dx.doi.org/10.1016/j.jenvman.2005.12.025
1734,colinas (2007),,211,57,2007,157,57,1,"<table><tr><td>Authors:</td><td>colinas, c; de dios, vr; fischer, c</td></tr><tr><td>Title:</td><td>climate change effects on mediterranean forests and preventive measures</td></tr><tr><td>Source:</td><td>new forests, 33(1), 29-40</td></tr><tr><td>Year:</td><td>2007</td></tr></table>",http://dx.doi.org/10.1007/s11056-006-9011-x
1736,nesci (2006),,26,0,2006,18,0,1,"<table><tr><td>Authors:</td><td>nesci, fs; tassone, vc; wesseler, j</td></tr><tr><td>Title:</td><td>reply to the comment by thorsen et al. on ",http://dx.doi.org/10.1016/j.forpol.2005.05.001
1737,glenday (2006),,75,50,2006,54,50,1,"<table><tr><td>Authors:</td><td>glenday, j</td></tr><tr><td>Title:</td><td>carbon storage and emissions offset potential in an east african tropical rainforest</td></tr><tr><td>Source:</td><td>forest ecology and management, 235(1-3), 72-83</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1016/j.foreco.2006.08.014
1738,gibbons (2006),,133,39,2006,115,39,1,"<table><tr><td>Authors:</td><td>gibbons, p; mackey, bg; roxburgh, sh; woldendorp, g; wood, sw</td></tr><tr><td>Title:</td><td>assessing the carbon sequestration potential of managed forests: a case study from temperate australia</td></tr><tr><td>Source:</td><td>journal of applied ecology, 43(6), 1149-1159</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1111/j.1365-2664.2006.01221.x
1740,omonode (2006),,128,30,2006,82,30,2,"<table><tr><td>Authors:</td><td>omonode, ra; vyn, tj</td></tr><tr><td>Title:</td><td>vertical distribution of soil organic carbon and nitrogen under warm-season native grasses relative to croplands in west-central indiana, usa</td></tr><tr><td>Source:</td><td>agriculture ecosystems & environment, 117(2-3), 159-170</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1016/j.agee.2006.03.031
1741,baciocchi (2006),,34,87,2006,29,87,3,"<table><tr><td>Authors:</td><td>baciocchi, r; mazzotti, m; storti, g</td></tr><tr><td>Title:</td><td>process design and energy requirements for the capture of carbon dioxide from air</td></tr><tr><td>Source:</td><td>chemical engineering and processing, 45(12), 1047-1058</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1016/j.cep.2006.03.015
1742,bathmann (2006),,88,10,2006,54,10,5,"<table><tr><td>Authors:</td><td>bathmann, u; jansen, s; klaas, c; kragefsky, s; von harbou, l</td></tr><tr><td>Title:</td><td>reproductive response of the copepod rhincalanus gigas to an iron-induced phytoplankton bloom in the southern ocean</td></tr><tr><td>Source:</td><td>polar biology, 29(12), 1039-1044</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1007/s00300-006-0147-0
1743,hirsch (2006),,56,50,2006,20,50,3,"<table><tr><td>Authors:</td><td>hirsch, d; mazzotti, m; nikulshina, v; steinfeld, a</td></tr><tr><td>Title:</td><td>co2 capture from air and co-production of h-2 via the ca(oh)(2)-caco3 cycle using concentrated solar power - thermodynamic analysis</td></tr><tr><td>Source:</td><td>energy, 31(12), 1715-1725</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1016/j.energy.2005.09.014
1745,assmy (2006),,7,29,2006,6,29,5,"<table><tr><td>Authors:</td><td>assmy, p; henjes, j; montresor, m; smetacek, v</td></tr><tr><td>Title:</td><td>auxospore formation by the silica-sinking, oceanic diatom fragilariopsis kerguelensis (bacillariophyceae)</td></tr><tr><td>Source:</td><td>journal of phycology, 42(5), 1002-1006</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1111/j.1529-8817.2006.00260.x
1746,ebinger (2006),,1026,68,2006,436,68,2,"<table><tr><td>Authors:</td><td>ebinger, mh; lal, r; parrish, dj; sartori, f</td></tr><tr><td>Title:</td><td>potential soil carbon sequestration and co2 offset by dedicated energy crops in the usa</td></tr><tr><td>Source:</td><td>critical reviews in plant sciences, 25(5), 441-472</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1080/07352680600961021
1747,byrne (2006),,21,6,2006,16,6,1,"<table><tr><td>Authors:</td><td>byrne, ka; milne, r</td></tr><tr><td>Title:</td><td>carbon stocks and sequestration in plantation forests in the republic of ireland</td></tr><tr><td>Source:</td><td>forestry, 79(4), 361-369</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1093/forestry/cpl026
1748,benitez (2006),,136,11,2006,81,11,1,"<table><tr><td>Authors:</td><td>benitez, pc; obersteiner, m</td></tr><tr><td>Title:</td><td>site identification for carbon sequestration in latin america: a grid-based economic approach</td></tr><tr><td>Source:</td><td>forest policy and economics, 8(6), 636-651</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1016/j.forpol.2004.12.003
1751,liss (2000),,71,103,2000,43,103,5,"<table><tr><td>Authors:</td><td>liss, ps; nightingale, pd; schlosser, p</td></tr><tr><td>Title:</td><td>measurements of air-sea gas transfer during an open ocean algal bloom.</td></tr><tr><td>Source:</td><td>geophysical research letters, 27(14), 2117-2120</td></tr><tr><td>Year:</td><td>2000</td></tr></table>",http://dx.doi.org/10.1029/2000gl011541
1752,cherry (2000),,304,38,2000,193,38,1,"<table><tr><td>Authors:</td><td>cherry, ml; colombo, sj; flannigan, md; greifenhagen, s; mcalpine, rs; papadopol, c; parker, wc; scarr, t</td></tr><tr><td>Title:</td><td>third millennium forestry: what climate change might mean to forests and forest management in ontario</td></tr><tr><td>Source:</td><td>forestry chronicle, 76(3), 445-463</td></tr><tr><td>Year:</td><td>2000</td></tr></table>",
1753,coleman (2000),,147,233,2000,88,233,2,"<table><tr><td>Authors:</td><td>coleman, k; falloon, p; powlson, ds; smith, ju; smith, p</td></tr><tr><td>Title:</td><td>meeting europe's climate change commitments: quantitative estimates of the potential for carbon mitigation by agriculture</td></tr><tr><td>Source:</td><td>global change biology, 6(5), 525-539</td></tr><tr><td>Year:</td><td>2000</td></tr></table>",http://dx.doi.org/10.1046/j.1365-2486.2000.00331.x
1754,van kooten (2000),,106,30,2000,57,30,1,"<table><tr><td>Authors:</td><td>van kooten, gc</td></tr><tr><td>Title:</td><td>economic dynamics of tree planting for carbon uptake on marginal agricultural lands</td></tr><tr><td>Source:</td><td>canadian journal of agricultural economics-revue canadienne d agroeconomie, 48(1), 51-65</td></tr><tr><td>Year:</td><td>2000</td></tr></table>",
1755,kwon (2000),,360,1058,2000,193,1058,2,"<table><tr><td>Authors:</td><td>kwon, kc; post, wm</td></tr><tr><td>Title:</td><td>soil carbon sequestration and land-use change: processes and potential</td></tr><tr><td>Source:</td><td>global change biology, 6(3), 317-327</td></tr><tr><td>Year:</td><td>2000</td></tr></table>",http://dx.doi.org/10.1046/j.1365-2486.2000.00308.x
