id,label,timeset,grain for green,weight<links>,weight<citations>,cluster,url,score<pub._year>,green town,score<norm._citations>,diverging incentives for afforestation from carbon sequestration: an economic analysis of the eu afforestation program in the south of italy,beijing-tianjin sandstorm source control,weight<norm._citations>,weight<total_link_strength>,stimulated,score<citations>,description
1874.0,grieve (2001),,,21.0,35.0,2.0,http://dx.doi.org/10.1016/s0341-8162(00)00147-8,2001.0,,0.6295,,,0.6295,24.0,,35.0,"<table><tr><td>Authors:</td><td>grieve, ic</td></tr><tr><td>Title:</td><td>human impacts on soil properties and their implications for the sensitivity of soil systems in scotland</td></tr><tr><td>Source:</td><td>catena, 42(2-4), 361-374</td></tr><tr><td>Year:</td><td>2001</td></tr></table>"
1875.0,chimner (2000),,,189.0,90.0,1.0,,2000.0,,0.6283,,,0.6283,280.0,,90.0,"<table><tr><td>Authors:</td><td>chimner, ra; kaye, jp; kaye, mw; resh, sc</td></tr><tr><td>Title:</td><td>nutrient and carbon dynamics in a replacement series of eucalyptus and albizia trees</td></tr><tr><td>Source:</td><td>ecology, 81(12), 3267-3273</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
1876.0,lugo (2000),,,175.0,232.0,1.0,http://dx.doi.org/10.1046/j.1526-100x.2000.80054.x,2000.0,,1.6197,,,1.6197,357.0,,232.0,"<table><tr><td>Authors:</td><td>lugo, ae; ostertag, r; silver, wl</td></tr><tr><td>Title:</td><td>the potential for carbon sequestration through reforestation of abandoned tropical agricultural and pasture lands</td></tr><tr><td>Source:</td><td>restoration ecology, 8(4), 394-407</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
1878.0,coleman (2000),,,87.0,63.0,2.0,http://dx.doi.org/10.1111/j.1365-2389.2000.00343.x,2000.0,,0.4398,,,0.4398,104.0,,63.0,"<table><tr><td>Authors:</td><td>coleman, k; cortina, j; falloon, p; romanya, j; smith, p</td></tr><tr><td>Title:</td><td>modelling changes in soil organic matter after planting fast-growing pinus radiata on mediterranean agricultural soils</td></tr><tr><td>Source:</td><td>european journal of soil science, 51(4), 627-641</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
1879.0,de cara (2000),,,25.0,28.0,1.0,http://dx.doi.org/10.1093/erae/27.3.281,2000.0,,0.1955,,,0.1955,26.0,,28.0,"<table><tr><td>Authors:</td><td>de cara, s; jayet, pa</td></tr><tr><td>Title:</td><td>emissions of greenhouse gases from agriculture: the heterogeneity of abatement costs in france</td></tr><tr><td>Source:</td><td>european review of agricultural economics, 27(3), 281-303</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
1880.0,abraham (2000),,,75.0,182.0,5.0,http://dx.doi.org/10.1038/35037555,2000.0,,1.2706,,,1.2706,107.0,,182.0,"<table><tr><td>Authors:</td><td>abraham, er; bowie, ar; boyd, pw; lavender, sj; law, cs; maldonado, mt</td></tr><tr><td>Title:</td><td>importance of stirring in the development of an iron-fertilized phytoplankton bloom</td></tr><tr><td>Source:</td><td>nature, 407(6805), 727-730</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
1881.0,abraham (2000),,,132.0,956.0,5.0,http://dx.doi.org/10.1038/35037500,2000.0,,6.6741,,,6.6741,441.0,,956.0,"<table><tr><td>Authors:</td><td>abraham, er; bakker, dce; bowie, ar; boyd, pw; buesseler, ko; chang, h; charette, m; croot, p; downing, k; frew, r; gall, m; hadfield, m; hall, j; harvey, m; jameson, g; laroche, j; law, cs; liddicoat, m; ling, r; maldonado, mt; mckay, rm; murdoch, r; nodder, s; pickmere, s; pridmore, r; rintoul, s; safi, k; strzepek, r; sutton, p; tanneberger, k; trull, t; turner, s; waite, a; watson, aj; zeldis, j</td></tr><tr><td>Title:</td><td>a mesoscale phytoplankton bloom in the polar southern ocean stimulated by iron fertilization</td></tr><tr><td>Source:</td><td>nature, 407(6805), 695-702</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
1882.0,bidigare (2000),,,112.0,149.0,5.0,http://dx.doi.org/10.3354/meps201057,2000.0,,1.0402,,,1.0402,301.0,,149.0,"<table><tr><td>Authors:</td><td>bidigare, rr; brown, sl; constantinou, j; landry, mr; latasa, m; ondrusek, me</td></tr><tr><td>Title:</td><td>biological response to iron fertilization in the eastern equatorial pacific (ironex ii). iii. dynamics of phytoplankton growth and microzooplankton grazing</td></tr><tr><td>Source:</td><td>marine ecology progress series, 201, 57-72</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
1883.0,bidigare (2000),,,111.0,79.0,5.0,http://dx.doi.org/10.3354/meps201027,2000.0,,0.5515,,,0.5515,310.0,,79.0,"<table><tr><td>Authors:</td><td>bidigare, rr; brown, sl; coale, kh; constantinou, j; fitzwater, s; landry, mr; ondrusek, me; tanner, sj</td></tr><tr><td>Title:</td><td>biological response to iron fertilization in the eastern equatorial pacific (ironex ii). i. microplankton community abundances and biomass</td></tr><tr><td>Source:</td><td>marine ecology progress series, 201, 27-42</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
1884.0,liss (2000),,,88.0,103.0,5.0,http://dx.doi.org/10.1029/2000gl011541,2000.0,,0.7191,,,0.7191,134.0,,103.0,"<table><tr><td>Authors:</td><td>liss, ps; nightingale, pd; schlosser, p</td></tr><tr><td>Title:</td><td>measurements of air-sea gas transfer during an open ocean algal bloom.</td></tr><tr><td>Source:</td><td>geophysical research letters, 27(14), 2117-2120</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
1885.0,cherry (2000),,,198.0,38.0,1.0,,2000.0,,0.2653,,,0.2653,310.0,,38.0,"<table><tr><td>Authors:</td><td>cherry, ml; colombo, sj; flannigan, md; greifenhagen, s; mcalpine, rs; papadopol, c; parker, wc; scarr, t</td></tr><tr><td>Title:</td><td>third millennium forestry: what climate change might mean to forests and forest management in ontario</td></tr><tr><td>Source:</td><td>forestry chronicle, 76(3), 445-463</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
1886.0,coleman (2000),,,99.0,233.0,2.0,http://dx.doi.org/10.1046/j.1365-2486.2000.00331.x,2000.0,,1.6266,,,1.6266,159.0,,233.0,"<table><tr><td>Authors:</td><td>coleman, k; falloon, p; powlson, ds; smith, ju; smith, p</td></tr><tr><td>Title:</td><td>meeting europe's climate change commitments: quantitative estimates of the potential for carbon mitigation by agriculture</td></tr><tr><td>Source:</td><td>global change biology, 6(5), 525-539</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
1887.0,van kooten (2000),,,58.0,30.0,1.0,,2000.0,,0.2094,,,0.2094,110.0,,30.0,"<table><tr><td>Authors:</td><td>van kooten, gc</td></tr><tr><td>Title:</td><td>economic dynamics of tree planting for carbon uptake on marginal agricultural lands</td></tr><tr><td>Source:</td><td>canadian journal of agricultural economics-revue canadienne d agroeconomie, 48(1), 51-65</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
1888.0,kwon (2000),,,199.0,1065.0,2.0,http://dx.doi.org/10.1046/j.1365-2486.2000.00308.x,2000.0,,7.4351,,,7.4351,372.0,,1065.0,"<table><tr><td>Authors:</td><td>kwon, kc; post, wm</td></tr><tr><td>Title:</td><td>soil carbon sequestration and land-use change: processes and potential</td></tr><tr><td>Source:</td><td>global change biology, 6(3), 317-327</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
1889.0,coleman (2000),,,136.0,94.0,1.0,http://dx.doi.org/10.2307/2641109,2000.0,,0.6562,,,0.6562,246.0,,94.0,"<table><tr><td>Authors:</td><td>coleman, dc; eckert, ge; rhoades, cc</td></tr><tr><td>Title:</td><td>soil carbon differences among forest, agriculture, and secondary vegetation in lower montane ecuador</td></tr><tr><td>Source:</td><td>ecological applications, 10(2), 497-505</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
1890.0,lal (2000),,,7.0,4.0,1.0,,2000.0,,0.0279,,,0.0279,7.0,,4.0,"<table><tr><td>Authors:</td><td>lal, m; singh, r</td></tr><tr><td>Title:</td><td>sustainable forestry in india for carbon mitigation</td></tr><tr><td>Source:</td><td>current science, 78(5), 563-567</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
1891.0,krcmar-nozic (2000),,,33.0,26.0,1.0,,2000.0,,0.1815,,,0.1815,66.0,,26.0,"<table><tr><td>Authors:</td><td>krcmar-nozic, e; stennes, b; van gorkom, r; van kooten, gc</td></tr><tr><td>Title:</td><td>economics of afforestation for carbon sequestration in western canada</td></tr><tr><td>Source:</td><td>forestry chronicle, 76(1), 165-172</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
1892.0,hillel (2000),,,124.0,40.0,2.0,http://dx.doi.org/10.1097/00010694-200001000-00007,2000.0,,0.2793,,,0.2793,141.0,,40.0,"<table><tr><td>Authors:</td><td>hillel, d; rosenzweig, c</td></tr><tr><td>Title:</td><td>soils and global climate change: challenges and opportunities</td></tr><tr><td>Source:</td><td>soil science, 165(1), 47-56</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
1893.0,caldeira (2000),,,32.0,57.0,3.0,http://dx.doi.org/10.1029/1999gl002364,2000.0,,0.3979,,,0.3979,48.0,,57.0,"<table><tr><td>Authors:</td><td>caldeira, k; rau, gh</td></tr><tr><td>Title:</td><td>accelerating carbonate dissolution to sequester carbon dioxide in the ocean: geochemical implications</td></tr><tr><td>Source:</td><td>geophysical research letters, 27(2), 225-228</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
1894.0,lal (2000),,,71.0,41.0,4.0,http://dx.doi.org/10.1023/a:1006139418804,2000.0,,0.2862,,,0.2862,84.0,,41.0,"<table><tr><td>Authors:</td><td>lal, m; singh, r</td></tr><tr><td>Title:</td><td>carbon sequestration potential of indian forests</td></tr><tr><td>Source:</td><td>environmental monitoring and assessment, 60(3), 315-327</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"
1895.0,krcmar-nozic (1999),,,42.0,47.0,1.0,http://dx.doi.org/10.1139/cjfr-29-11-1669,1999.0,,1.2075,,,1.2075,74.0,,47.0,"<table><tr><td>Authors:</td><td>krcmar-nozic, e; stennes, b; van gorkom, r; van kooten, gc</td></tr><tr><td>Title:</td><td>economics of fossil fuel substitution and wood product sinks when trees are planted to sequester carbon on agricultural lands in western canada</td></tr><tr><td>Source:</td><td>canadian journal of forest research-revue canadienne de recherche forestiere, 29(11), 1669-1678</td></tr><tr><td>Year:</td><td>1999</td></tr></table>"
1896.0,anderson (1999),,,76.0,35.0,5.0,,1999.0,,0.8992,,,0.8992,163.0,,35.0,"<table><tr><td>Authors:</td><td>anderson, dm; erdner, dl</td></tr><tr><td>Title:</td><td>ferredoxin and flavodoxin as biochemical indicators of iron limitation during open-ocean iron enrichment</td></tr><tr><td>Source:</td><td>limnology and oceanography, 44(7), 1609-1615</td></tr><tr><td>Year:</td><td>1999</td></tr></table>"
1897.0,johnson (1999),,,148.0,102.0,2.0,http://dx.doi.org/10.1097/00010694-199910000-00002,1999.0,,2.6206,,,2.6206,206.0,,102.0,"<table><tr><td>Authors:</td><td>johnson, hb; potter, kn; tischler, cr; torbert, ha</td></tr><tr><td>Title:</td><td>carbon storage after long-term grass establishment on degraded soils</td></tr><tr><td>Source:</td><td>soil science, 164(10), 718-725</td></tr><tr><td>Year:</td><td>1999</td></tr></table>"
1898.0,mauldin (1999),,,46.0,102.0,1.0,http://dx.doi.org/10.2307/1244326,1999.0,,2.6206,,,2.6206,105.0,,102.0,"<table><tr><td>Authors:</td><td>mauldin, t; miller, dj; plantinga, aj</td></tr><tr><td>Title:</td><td>an econometric analysis of the costs of sequestering carbon in forests</td></tr><tr><td>Source:</td><td>american journal of agricultural economics, 81(4), 812-824</td></tr><tr><td>Year:</td><td>1999</td></tr></table>"
1899.0,caldeira (1999),,,37.0,44.0,3.0,http://dx.doi.org/10.1016/s0196-8904(99)00071-0,1999.0,,1.1304,,,1.1304,45.0,,44.0,"<table><tr><td>Authors:</td><td>caldeira, k; rau, gh</td></tr><tr><td>Title:</td><td>enhanced carbonate dissolution: a means of sequestering waste co2 as ocean bicarbonate</td></tr><tr><td>Source:</td><td>energy conversion and management, 40(17), 1803-1813</td></tr><tr><td>Year:</td><td>1999</td></tr></table>"
1900.0,smith (1999),,,48.0,27.0,2.0,,1999.0,,0.6937,,,0.6937,62.0,,27.0,"<table><tr><td>Authors:</td><td>smith, ka</td></tr><tr><td>Title:</td><td>after the kyoto protocol: can soil scientists make a useful contribution?</td></tr><tr><td>Source:</td><td>soil use and management, 15(2), 71-75</td></tr><tr><td>Year:</td><td>1999</td></tr></table>"
1902.0,bidigare (1999),,,128.0,112.0,5.0,,1999.0,,2.8775,,,2.8775,420.0,,112.0,"<table><tr><td>Authors:</td><td>bidigare, rr; cavender-bares, kk; chisholm, sw; mann, el; ondrusek, me</td></tr><tr><td>Title:</td><td>differential response of equatorial pacific phytoplankton to iron fertilization</td></tr><tr><td>Source:</td><td>limnology and oceanography, 44(2), 237-246</td></tr><tr><td>Year:</td><td>1999</td></tr></table>"
1903.0,brindley (1999),,,93.0,37.0,5.0,http://dx.doi.org/10.1093/plankt/21.3.525,1999.0,,0.9506,,,0.9506,227.0,,37.0,"<table><tr><td>Authors:</td><td>brindley, j; pitchford, jw</td></tr><tr><td>Title:</td><td>iron limitation, grazing pressure and oceanic high nutrient-low chlorophyll (hnlc) regions</td></tr><tr><td>Source:</td><td>journal of plankton research, 21(3), 525-547</td></tr><tr><td>Year:</td><td>1999</td></tr></table>"
1904.0,law (1998),,,84.0,63.0,5.0,http://dx.doi.org/10.1016/s0967-0645(98)00022-8,1998.0,,1.0988,,,1.0988,149.0,,63.0,"<table><tr><td>Authors:</td><td>law, cs; liddicoat, mi; stanton, t; watson, aj</td></tr><tr><td>Title:</td><td>sulphur hexafluoride as a tracer of biogeochemical and physical processes in an open-ocean iron fertilisation experiment</td></tr><tr><td>Source:</td><td>deep-sea research part ii-topical studies in oceanography, 45(6), 977-994</td></tr><tr><td>Year:</td><td>1998</td></tr></table>"
1905.0,niskanen (1998),,,13.0,12.0,4.0,http://dx.doi.org/10.1016/s0921-8009(97)00121-3,1998.0,,0.2093,,,0.2093,16.0,,12.0,"<table><tr><td>Authors:</td><td>niskanen, a</td></tr><tr><td>Title:</td><td>value of external environmental impacts of reforestation in thailand</td></tr><tr><td>Source:</td><td>ecological economics, 26(3), 287-297</td></tr><tr><td>Year:</td><td>1998</td></tr></table>"
1906.0,coleman (1998),,,91.0,82.0,2.0,http://dx.doi.org/10.1007/s003740050426,1998.0,,1.4302,,,1.4302,135.0,,82.0,"<table><tr><td>Authors:</td><td>coleman, k; falloon, pd; marshall, s; smith, ju; smith, p; szabo, j</td></tr><tr><td>Title:</td><td>regional estimates of carbon sequestration potential: linking the rothamsted carbon model to gis databases</td></tr><tr><td>Source:</td><td>biology and fertility of soils, 27(3), 236-241</td></tr><tr><td>Year:</td><td>1998</td></tr></table>"
1907.0,batjes (1998),,,176.0,106.0,2.0,http://dx.doi.org/10.1007/s003740050425,1998.0,,1.8488,,,1.8488,228.0,,106.0,"<table><tr><td>Authors:</td><td>batjes, nh</td></tr><tr><td>Title:</td><td>mitigation of atmospheric co(2) concentrations by increased carbon sequestration in the soil</td></tr><tr><td>Source:</td><td>biology and fertility of soils, 27(3), 230-235</td></tr><tr><td>Year:</td><td>1998</td></tr></table>"
1908.0,coleman (1998),,,99.0,51.0,2.0,http://dx.doi.org/10.1016/s0167-1987(98)00115-9,1998.0,,0.8895,,,0.8895,148.0,,51.0,"<table><tr><td>Authors:</td><td>coleman, k; franko, u; glendining, mj; korschens, m; powlson, ds; smith, ju; smith, p</td></tr><tr><td>Title:</td><td>a european network of long-term sites for studies on soil organic matter</td></tr><tr><td>Source:</td><td>soil & tillage research, 47(3-4), 263-274</td></tr><tr><td>Year:</td><td>1998</td></tr></table>"
1909.0,campbell (1998),,,46.0,30.0,2.0,,1998.0,,0.5233,,,0.5233,48.0,,30.0,"<table><tr><td>Authors:</td><td>campbell, ca; hahn, d; lafond, gp; mcconkey, bg; selles, f</td></tr><tr><td>Title:</td><td>effect of crop management on c and n in long-term crop rotations after adopting no-tillage management: comparison of soil sampling strategies</td></tr><tr><td>Source:</td><td>canadian journal of soil science, 78(1), 155-162</td></tr><tr><td>Year:</td><td>1998</td></tr></table>"
1910.0,adams (1997),,,30.0,2.0,1.0,,1997.0,,0.0549,,,0.0549,47.0,,2.0,"<table><tr><td>Authors:</td><td>adams, d; alig, r; callaway, jm; mccarl, b; winnett, s</td></tr><tr><td>Title:</td><td>assessing effects of mitigation strategies for global climate change with an intertemporal model of the us forest and agriculture sectors</td></tr><tr><td>Source:</td><td>critical reviews in environmental science and technology, 27, s97-s111</td></tr><tr><td>Year:</td><td>1997</td></tr></table>"
1941.0,adelman (2017),,,30.0,0.0,4.0,http://dx.doi.org/10.4337/jhre.2017.01.06,2017.0,,0.0,,,0.0,92.0,,0.0,"<table><tr><td>Authors:</td><td>adelman, s.</td></tr><tr><td>Title:</td><td>geoengineering: rights, risks and ethics</td></tr><tr><td>Source:</td><td>j. hum. rights environ., 8, 119-138</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
1944.0,liao (2016),,,25.0,0.0,4.0,http://dx.doi.org/10.11821/dlxb201611006,2016.0,,0.0,,,0.0,35.0,,0.0,"<table><tr><td>Authors:</td><td>liao, l.; wang, s.; wang, x.; zhou, l.</td></tr><tr><td>Title:</td><td>carbon sequestration potential of biomass carbon pool for new afforestation in china during 2005-2013</td></tr><tr><td>Source:</td><td>dili xuebao/acta geogr. sin., 71, 1939-1947</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"
1945.0,weindorf (2017),,,40.0,0.0,4.0,http://dx.doi.org/10.1016/j.geoderma.2017.01.032,2017.0,,0.0,,,0.0,51.0,,0.0,"<table><tr><td>Authors:</td><td>weindorf, d.</td></tr><tr><td>Title:</td><td>soil carbon sequestration potential in semi-arid grasslands in the conservation reserve program</td></tr><tr><td>Source:</td><td>geoderma, 294, 80-90</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
1946.0,li (2017),,,51.0,0.0,4.0,http://dx.doi.org/10.1016/j.ecoleng.2017.01.037,2017.0,,0.0,,,0.0,68.0,,0.0,"<table><tr><td>Authors:</td><td>li, d.</td></tr><tr><td>Title:</td><td>impacts of vegetation restoration strategies on soil organic carbon and nitrogen dynamics in a karst area, southwest china</td></tr><tr><td>Source:</td><td>ecol. eng., 101, 247-254</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
1947.0,birkved (2017),,,33.0,0.0,4.0,http://dx.doi.org/10.1016/j.scitotenv.2017.01.207,2017.0,,0.0,,,0.0,39.0,,0.0,"<table><tr><td>Authors:</td><td>birkved, m.; corona, a.; dalgaard, t.; djomo, s, n.; knudsen, m, t.; parajuli, r.</td></tr><tr><td>Title:</td><td>environmental life cycle assessment of producing willow, alfalfa and straw from spring barley as feedstocks for bioenergy or biorefinery systems</td></tr><tr><td>Source:</td><td>sci. total environ., 586, 226-240</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
1948.0,lockley (2017),,,10.0,0.0,4.0,http://dx.doi.org/10.1088/1748-9326/aa54e8,2017.0,,0.0,,,0.0,10.0,,0.0,"<table><tr><td>Authors:</td><td>lockley, a.</td></tr><tr><td>Title:</td><td>carbon dioxide removal and the futures market</td></tr><tr><td>Source:</td><td>environ.res.lett., 12</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
1949.0,fridahl (2017),,,23.0,0.0,4.0,http://dx.doi.org/10.1016/j.enpol.2017.01.050,2017.0,,0.0,,,0.0,34.0,,0.0,"<table><tr><td>Authors:</td><td>fridahl, m.</td></tr><tr><td>Title:</td><td>socio-political prioritization of bioenergy with carbon capture and storage</td></tr><tr><td>Source:</td><td>energy policy, 104, 89-99</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"
1951.0,lal (2005),,,71.0,0.0,4.0,http://dx.doi.org/10.1300/j091v21n01_01,2005.0,,0.0,,,0.0,97.0,,0.0,"<table><tr><td>Authors:</td><td>lal, r.</td></tr><tr><td>Title:</td><td>soil carbon sequestration in natural and managed tropical forest ecosystems</td></tr><tr><td>Source:</td><td>j. sustainable for., 21, 1-30</td></tr><tr><td>Year:</td><td>2005</td></tr></table>"
